timestamp,hour_of_day,day_of_week,month,is_weekend,is_holiday,temperature_c,load_demand_kw
2025-06-26 13:00:00,13,3,6,0,0,30.57,52.63
2025-06-26 14:00:00,14,3,6,0,0,30.8,51.99
2025-06-26 15:00:00,15,3,6,0,0,28.42,45.41
2025-06-26 16:00:00,16,3,6,0,0,34.2,72.0
2025-06-26 17:00:00,17,3,6,0,0,28.91,67.91
2025-06-26 18:00:00,18,3,6,0,0,25.92,72.35
2025-06-26 19:00:00,19,3,6,0,0,23.7,77.85
2025-06-26 20:00:00,20,3,6,0,0,25.1,96.67
2025-06-26 21:00:00,21,3,6,0,0,20.66,89.42
2025-06-26 22:00:00,22,3,6,0,0,21.17,73.01
2025-06-26 23:00:00,23,3,6,0,0,17.48,64.6
2025-06-27 00:00:00,0,4,6,0,0,12.15,28.44
2025-06-27 01:00:00,1,4,6,0,0,14.07,35.2
2025-06-27 02:00:00,2,4,6,0,0,8.67,22.02
2025-06-27 03:00:00,3,4,6,0,0,9.12,29.47
2025-06-27 04:00:00,4,4,6,0,0,10.33,40.67
2025-06-27 05:00:00,5,4,6,0,0,10.8,46.15
2025-06-27 06:00:00,6,4,6,0,0,14.4,54.57
2025-06-27 07:00:00,7,4,6,0,0,13.42,67.98
2025-06-27 08:00:00,8,4,6,0,0,16.57,72.96
2025-06-27 09:00:00,9,4,6,0,0,20.34,67.8
2025-06-27 10:00:00,10,4,6,0,0,25.14,56.59
2025-06-27 11:00:00,11,4,6,0,0,24.9,46.26
2025-06-27 12:00:00,12,4,6,0,0,31.36,59.52
2025-06-27 13:00:00,13,4,6,0,0,28.52,50.48
2025-06-27 14:00:00,14,4,6,0,0,33.87,55.23
2025-06-27 15:00:00,15,4,6,0,0,29.0,59.06
2025-06-27 16:00:00,16,4,6,0,0,31.52,65.82
2025-06-27 17:00:00,17,4,6,0,0,27.46,68.79
2025-06-27 18:00:00,18,4,6,0,0,28.28,81.82
2025-06-27 19:00:00,19,4,6,0,0,25.93,92.46
2025-06-27 20:00:00,20,4,6,0,0,22.93,90.05
2025-06-27 21:00:00,21,4,6,0,0,19.18,85.4
2025-06-27 22:00:00,22,4,6,0,0,15.09,73.6
2025-06-27 23:00:00,23,4,6,0,0,15.39,56.78
2025-06-28 00:00:00,0,5,6,1,0,13.56,25.87
2025-06-28 01:00:00,1,5,6,1,0,11.09,26.52
2025-06-28 02:00:00,2,5,6,1,0,11.25,33.42
2025-06-28 03:00:00,3,5,6,1,0,10.38,28.66
2025-06-28 04:00:00,4,5,6,1,0,9.18,32.09
2025-06-28 05:00:00,5,5,6,1,0,13.04,34.2
2025-06-28 06:00:00,6,5,6,1,0,12.79,37.46
2025-06-28 07:00:00,7,5,6,1,0,16.3,58.98
2025-06-28 08:00:00,8,5,6,1,0,17.53,64.03
2025-06-28 09:00:00,9,5,6,1,0,16.56,56.1
2025-06-28 10:00:00,10,5,6,1,0,23.38,46.5
2025-06-28 11:00:00,11,5,6,1,0,24.67,35.99
2025-06-28 12:00:00,12,5,6,1,0,31.1,48.29
2025-06-28 13:00:00,13,5,6,1,0,29.19,41.51
2025-06-28 14:00:00,14,5,6,1,0,30.5,40.18
2025-06-28 15:00:00,15,5,6,1,0,32.34,53.65
2025-06-28 16:00:00,16,5,6,1,0,28.46,51.48
2025-06-28 17:00:00,17,5,6,1,0,29.94,59.1
2025-06-28 18:00:00,18,5,6,1,0,26.74,63.23
2025-06-28 19:00:00,19,5,6,1,0,23.35,69.19
2025-06-28 20:00:00,20,5,6,1,0,22.33,77.25
2025-06-28 21:00:00,21,5,6,1,0,18.97,72.16
2025-06-28 22:00:00,22,5,6,1,0,15.26,60.24
2025-06-28 23:00:00,23,5,6,1,0,14.8,53.94
2025-06-29 00:00:00,0,6,6,1,0,13.51,21.91
2025-06-29 01:00:00,1,6,6,1,0,9.34,27.63
2025-06-29 02:00:00,2,6,6,1,0,8.17,23.07
2025-06-29 03:00:00,3,6,6,1,0,7.83,31.46
2025-06-29 04:00:00,4,6,6,1,0,10.29,29.09
2025-06-29 05:00:00,5,6,6,1,0,12.5,39.05
2025-06-29 06:00:00,6,6,6,1,0,10.69,52.2
2025-06-29 07:00:00,7,6,6,1,0,14.92,54.7
2025-06-29 08:00:00,8,6,6,1,0,17.01,58.0
2025-06-29 09:00:00,9,6,6,1,0,21.41,56.53
2025-06-29 10:00:00,10,6,6,1,0,17.27,47.03
2025-06-29 11:00:00,11,6,6,1,0,23.41,40.78
2025-06-29 12:00:00,12,6,6,1,0,27.86,39.69
2025-06-29 13:00:00,13,6,6,1,0,27.55,40.73
2025-06-29 14:00:00,14,6,6,1,0,30.09,40.6
2025-06-29 15:00:00,15,6,6,1,0,33.91,57.13
2025-06-29 16:00:00,16,6,6,1,0,28.46,45.64
2025-06-29 17:00:00,17,6,6,1,0,28.32,56.23
2025-06-29 18:00:00,18,6,6,1,0,28.18,74.47
2025-06-29 19:00:00,19,6,6,1,0,21.8,75.15
2025-06-29 20:00:00,20,6,6,1,0,22.99,73.69
2025-06-29 21:00:00,21,6,6,1,0,18.18,71.22
2025-06-29 22:00:00,22,6,6,1,0,15.58,59.39
2025-06-29 23:00:00,23,6,6,1,0,17.03,48.34
2025-06-30 00:00:00,0,0,6,0,0,14.93,28.99
2025-06-30 01:00:00,1,0,6,0,0,15.19,29.5
2025-06-30 02:00:00,2,0,6,0,0,14.27,34.23
2025-06-30 03:00:00,3,0,6,0,0,9.42,33.48
2025-06-30 04:00:00,4,0,6,0,0,10.38,39.45
2025-06-30 05:00:00,5,0,6,0,0,12.59,40.43
2025-06-30 06:00:00,6,0,6,0,0,10.75,48.06
2025-06-30 07:00:00,7,0,6,0,0,17.5,70.49
2025-06-30 08:00:00,8,0,6,0,0,15.46,66.48
2025-06-30 09:00:00,9,0,6,0,0,20.06,67.02
2025-06-30 10:00:00,10,0,6,0,0,24.69,61.55
2025-06-30 11:00:00,11,0,6,0,0,26.01,46.16
2025-06-30 12:00:00,12,0,6,0,0,26.6,42.52
2025-06-30 13:00:00,13,0,6,0,0,29.35,49.15
2025-06-30 14:00:00,14,0,6,0,0,29.68,43.46
2025-06-30 15:00:00,15,0,6,0,0,29.49,46.33
2025-06-30 16:00:00,16,0,6,0,0,29.39,60.46
2025-06-30 17:00:00,17,0,6,0,0,27.47,72.07
2025-06-30 18:00:00,18,0,6,0,0,29.27,88.61
2025-06-30 19:00:00,19,0,6,0,0,20.56,88.83
2025-06-30 20:00:00,20,0,6,0,0,23.18,90.88
2025-06-30 21:00:00,21,0,6,0,0,20.89,88.57
2025-06-30 22:00:00,22,0,6,0,0,19.53,70.99
2025-06-30 23:00:00,23,0,6,0,0,13.82,59.6
2025-07-01 00:00:00,0,1,7,0,0,14.31,24.23
2025-07-01 01:00:00,1,1,7,0,0,9.42,28.67
2025-07-01 02:00:00,2,1,7,0,0,9.27,27.76
2025-07-01 03:00:00,3,1,7,0,0,8.92,31.49
2025-07-01 04:00:00,4,1,7,0,0,10.17,36.42
2025-07-01 05:00:00,5,1,7,0,0,9.0,38.51
2025-07-01 06:00:00,6,1,7,0,0,13.61,55.98
2025-07-01 07:00:00,7,1,7,0,0,13.92,63.59
2025-07-01 08:00:00,8,1,7,0,0,16.66,64.23
2025-07-01 09:00:00,9,1,7,0,0,18.03,69.69
2025-07-01 10:00:00,10,1,7,0,0,21.72,57.88
2025-07-01 11:00:00,11,1,7,0,0,26.18,44.15
2025-07-01 12:00:00,12,1,7,0,0,25.86,45.61
2025-07-01 13:00:00,13,1,7,0,0,30.8,52.26
2025-07-01 14:00:00,14,1,7,0,0,31.13,52.36
2025-07-01 15:00:00,15,1,7,0,0,31.89,60.65
2025-07-01 16:00:00,16,1,7,0,0,33.18,70.93
2025-07-01 17:00:00,17,1,7,0,0,27.94,66.26
2025-07-01 18:00:00,18,1,7,0,0,27.51,85.63
2025-07-01 19:00:00,19,1,7,0,0,27.1,93.53
2025-07-01 20:00:00,20,1,7,0,0,25.5,96.78
2025-07-01 21:00:00,21,1,7,0,0,18.67,89.46
2025-07-01 22:00:00,22,1,7,0,0,16.32,70.61
2025-07-01 23:00:00,23,1,7,0,0,11.93,58.51
2025-07-02 00:00:00,0,2,7,0,0,12.61,25.82
2025-07-02 01:00:00,1,2,7,0,0,10.34,28.22
2025-07-02 02:00:00,2,2,7,0,0,10.76,26.05
2025-07-02 03:00:00,3,2,7,0,0,9.26,34.85
2025-07-02 04:00:00,4,2,7,0,0,12.34,38.79
2025-07-02 05:00:00,5,2,7,0,0,13.19,43.93
2025-07-02 06:00:00,6,2,7,0,0,14.2,56.79
2025-07-02 07:00:00,7,2,7,0,0,15.09,58.67
2025-07-02 08:00:00,8,2,7,0,0,18.13,71.36
2025-07-02 09:00:00,9,2,7,0,0,19.06,65.3
2025-07-02 10:00:00,10,2,7,0,0,24.0,56.13
2025-07-02 11:00:00,11,2,7,0,0,27.4,50.19
2025-07-02 12:00:00,12,2,7,0,0,27.68,45.55
2025-07-02 13:00:00,13,2,7,0,0,27.56,41.36
2025-07-02 14:00:00,14,2,7,0,0,29.08,41.28
2025-07-02 15:00:00,15,2,7,0,0,34.03,60.49
2025-07-02 16:00:00,16,2,7,0,0,28.88,63.16
2025-07-02 17:00:00,17,2,7,0,0,30.72,72.43
2025-07-02 18:00:00,18,2,7,0,0,27.06,78.6
2025-07-02 19:00:00,19,2,7,0,0,26.84,86.27
2025-07-02 20:00:00,20,2,7,0,0,21.22,95.69
2025-07-02 21:00:00,21,2,7,0,0,19.9,89.13
2025-07-02 22:00:00,22,2,7,0,0,17.12,69.07
2025-07-02 23:00:00,23,2,7,0,0,14.78,55.04
2025-07-03 00:00:00,0,3,7,0,0,10.03,30.35
2025-07-03 01:00:00,1,3,7,0,0,11.49,33.44
2025-07-03 02:00:00,2,3,7,0,0,9.7,31.47
2025-07-03 03:00:00,3,3,7,0,0,9.5,32.68
2025-07-03 04:00:00,4,3,7,0,0,10.46,38.39
2025-07-03 05:00:00,5,3,7,0,0,13.19,36.84
2025-07-03 06:00:00,6,3,7,0,0,14.76,57.94
2025-07-03 07:00:00,7,3,7,0,0,13.48,63.92
2025-07-03 08:00:00,8,3,7,0,0,17.54,69.83
2025-07-03 09:00:00,9,3,7,0,0,18.44,65.65
2025-07-03 10:00:00,10,3,7,0,0,24.4,52.75
2025-07-03 11:00:00,11,3,7,0,0,25.3,51.13
2025-07-03 12:00:00,12,3,7,0,0,29.01,46.46
2025-07-03 13:00:00,13,3,7,0,0,28.03,43.33
2025-07-03 14:00:00,14,3,7,0,0,31.44,48.91
2025-07-03 15:00:00,15,3,7,0,0,32.61,58.49
2025-07-03 16:00:00,16,3,7,0,0,30.53,59.65
2025-07-03 17:00:00,17,3,7,0,0,27.83,66.42
2025-07-03 18:00:00,18,3,7,0,0,25.06,75.42
2025-07-03 19:00:00,19,3,7,0,0,25.14,85.23
2025-07-03 20:00:00,20,3,7,0,0,23.82,92.42
2025-07-03 21:00:00,21,3,7,0,0,23.18,86.55
2025-07-03 22:00:00,22,3,7,0,0,17.95,70.82
2025-07-03 23:00:00,23,3,7,0,0,12.59,60.9
2025-07-04 00:00:00,0,4,7,0,0,13.35,27.87
2025-07-04 01:00:00,1,4,7,0,0,12.39,29.76
2025-07-04 02:00:00,2,4,7,0,0,11.34,31.44
2025-07-04 03:00:00,3,4,7,0,0,7.97,34.91
2025-07-04 04:00:00,4,4,7,0,0,10.61,34.29
2025-07-04 05:00:00,5,4,7,0,0,14.51,42.34
2025-07-04 06:00:00,6,4,7,0,0,9.74,53.55
2025-07-04 07:00:00,7,4,7,0,0,14.08,65.04
2025-07-04 08:00:00,8,4,7,0,0,18.0,65.11
2025-07-04 09:00:00,9,4,7,0,0,19.18,61.36
2025-07-04 10:00:00,10,4,7,0,0,18.53,52.74
2025-07-04 11:00:00,11,4,7,0,0,25.53,43.72
2025-07-04 12:00:00,12,4,7,0,0,25.52,36.1
2025-07-04 13:00:00,13,4,7,0,0,30.76,47.91
2025-07-04 14:00:00,14,4,7,0,0,30.04,53.69
2025-07-04 15:00:00,15,4,7,0,0,31.26,57.45
2025-07-04 16:00:00,16,4,7,0,0,31.23,59.81
2025-07-04 17:00:00,17,4,7,0,0,29.67,73.87
2025-07-04 18:00:00,18,4,7,0,0,28.65,85.06
2025-07-04 19:00:00,19,4,7,0,0,21.48,86.26
2025-07-04 20:00:00,20,4,7,0,0,23.26,90.7
2025-07-04 21:00:00,21,4,7,0,0,19.84,82.71
2025-07-04 22:00:00,22,4,7,0,0,14.4,69.39
2025-07-04 23:00:00,23,4,7,0,0,16.51,64.07
2025-07-05 00:00:00,0,5,7,1,0,13.24,26.78
2025-07-05 01:00:00,1,5,7,1,0,10.93,25.04
2025-07-05 02:00:00,2,5,7,1,0,12.82,21.97
2025-07-05 03:00:00,3,5,7,1,0,10.31,22.49
2025-07-05 04:00:00,4,5,7,1,0,8.59,33.59
2025-07-05 05:00:00,5,5,7,1,0,15.43,37.48
2025-07-05 06:00:00,6,5,7,1,0,10.87,49.5
2025-07-05 07:00:00,7,5,7,1,0,16.86,57.36
2025-07-05 08:00:00,8,5,7,1,0,20.2,55.35
2025-07-05 09:00:00,9,5,7,1,0,19.54,55.5
2025-07-05 10:00:00,10,5,7,1,0,21.78,44.79
2025-07-05 11:00:00,11,5,7,1,0,25.37,43.41
2025-07-05 12:00:00,12,5,7,1,0,25.74,36.52
2025-07-05 13:00:00,13,5,7,1,0,28.12,41.61
2025-07-05 14:00:00,14,5,7,1,0,29.61,37.24
2025-07-05 15:00:00,15,5,7,1,0,29.6,47.98
2025-07-05 16:00:00,16,5,7,1,0,29.94,54.21
2025-07-05 17:00:00,17,5,7,1,0,26.3,52.63
2025-07-05 18:00:00,18,5,7,1,0,30.45,75.07
2025-07-05 19:00:00,19,5,7,1,0,25.43,77.19
2025-07-05 20:00:00,20,5,7,1,0,25.76,81.66
2025-07-05 21:00:00,21,5,7,1,0,18.57,71.81
2025-07-05 22:00:00,22,5,7,1,0,21.25,64.4
2025-07-05 23:00:00,23,5,7,1,0,16.15,47.32
2025-07-06 00:00:00,0,6,7,1,0,11.73,25.04
2025-07-06 01:00:00,1,6,7,1,0,11.02,20.0
2025-07-06 02:00:00,2,6,7,1,0,11.69,25.56
2025-07-06 03:00:00,3,6,7,1,0,8.2,31.21
2025-07-06 04:00:00,4,6,7,1,0,8.53,29.01
2025-07-06 05:00:00,5,6,7,1,0,10.84,31.42
2025-07-06 06:00:00,6,6,7,1,0,11.37,48.3
2025-07-06 07:00:00,7,6,7,1,0,14.59,59.6
2025-07-06 08:00:00,8,6,7,1,0,14.96,60.74
2025-07-06 09:00:00,9,6,7,1,0,17.83,55.58
2025-07-06 10:00:00,10,6,7,1,0,22.83,43.38
2025-07-06 11:00:00,11,6,7,1,0,25.24,35.98
2025-07-06 12:00:00,12,6,7,1,0,26.83,38.51
2025-07-06 13:00:00,13,6,7,1,0,28.55,36.07
2025-07-06 14:00:00,14,6,7,1,0,28.67,39.94
2025-07-06 15:00:00,15,6,7,1,0,30.73,43.23
2025-07-06 16:00:00,16,6,7,1,0,31.14,54.56
2025-07-06 17:00:00,17,6,7,1,0,27.48,56.16
2025-07-06 18:00:00,18,6,7,1,0,26.85,66.2
2025-07-06 19:00:00,19,6,7,1,0,25.64,73.51
2025-07-06 20:00:00,20,6,7,1,0,22.01,74.85
2025-07-06 21:00:00,21,6,7,1,0,19.42,77.58
2025-07-06 22:00:00,22,6,7,1,0,23.05,63.81
2025-07-06 23:00:00,23,6,7,1,0,17.38,53.86
2025-07-07 00:00:00,0,0,7,0,0,14.7,30.24
2025-07-07 01:00:00,1,0,7,0,0,7.55,31.67
2025-07-07 02:00:00,2,0,7,0,0,13.64,33.35
2025-07-07 03:00:00,3,0,7,0,0,8.49,32.41
2025-07-07 04:00:00,4,0,7,0,0,10.4,35.38
2025-07-07 05:00:00,5,0,7,0,0,13.9,41.92
2025-07-07 06:00:00,6,0,7,0,0,14.44,49.19
2025-07-07 07:00:00,7,0,7,0,0,13.11,65.59
2025-07-07 08:00:00,8,0,7,0,0,15.5,68.79
2025-07-07 09:00:00,9,0,7,0,0,17.71,60.27
2025-07-07 10:00:00,10,0,7,0,0,20.85,57.69
2025-07-07 11:00:00,11,0,7,0,0,25.42,43.61
2025-07-07 12:00:00,12,0,7,0,0,28.89,49.6
2025-07-07 13:00:00,13,0,7,0,0,28.67,47.53
2025-07-07 14:00:00,14,0,7,0,0,26.91,42.42
2025-07-07 15:00:00,15,0,7,0,0,27.87,47.15
2025-07-07 16:00:00,16,0,7,0,0,33.06,65.57
2025-07-07 17:00:00,17,0,7,0,0,26.8,65.16
2025-07-07 18:00:00,18,0,7,0,0,26.94,78.18
2025-07-07 19:00:00,19,0,7,0,0,25.81,92.1
2025-07-07 20:00:00,20,0,7,0,0,22.99,87.22
2025-07-07 21:00:00,21,0,7,0,0,21.61,88.53
2025-07-07 22:00:00,22,0,7,0,0,12.17,71.64
2025-07-07 23:00:00,23,0,7,0,0,16.35,60.45
2025-07-08 00:00:00,0,1,7,0,0,15.03,30.82
2025-07-08 01:00:00,1,1,7,0,0,13.63,30.43
2025-07-08 02:00:00,2,1,7,0,0,8.63,32.72
2025-07-08 03:00:00,3,1,7,0,0,10.57,32.25
2025-07-08 04:00:00,4,1,7,0,0,7.29,36.99
2025-07-08 05:00:00,5,1,7,0,0,10.23,42.21
2025-07-08 06:00:00,6,1,7,0,0,13.32,56.17
2025-07-08 07:00:00,7,1,7,0,0,13.39,70.29
2025-07-08 08:00:00,8,1,7,0,0,17.23,67.86
2025-07-08 09:00:00,9,1,7,0,0,18.43,65.24
2025-07-08 10:00:00,10,1,7,0,0,23.6,47.98
2025-07-08 11:00:00,11,1,7,0,0,27.53,46.85
2025-07-08 12:00:00,12,1,7,0,0,22.89,36.18
2025-07-08 13:00:00,13,1,7,0,0,28.72,46.32
2025-07-08 14:00:00,14,1,7,0,0,31.17,51.77
2025-07-08 15:00:00,15,1,7,0,0,29.81,52.84
2025-07-08 16:00:00,16,1,7,0,0,28.97,57.8
2025-07-08 17:00:00,17,1,7,0,0,30.1,77.21
2025-07-08 18:00:00,18,1,7,0,0,33.77,98.77
2025-07-08 19:00:00,19,1,7,0,0,29.8,93.81
2025-07-08 20:00:00,20,1,7,0,0,25.81,99.98
2025-07-08 21:00:00,21,1,7,0,0,20.9,87.56
2025-07-08 22:00:00,22,1,7,0,0,16.1,72.2
2025-07-08 23:00:00,23,1,7,0,0,16.22,56.24
2025-07-09 00:00:00,0,2,7,0,0,12.95,27.67
2025-07-09 01:00:00,1,2,7,0,0,10.79,28.14
2025-07-09 02:00:00,2,2,7,0,0,7.3,34.5
2025-07-09 03:00:00,3,2,7,0,0,8.53,35.54
2025-07-09 04:00:00,4,2,7,0,0,10.4,35.53
2025-07-09 05:00:00,5,2,7,0,0,12.56,46.17
2025-07-09 06:00:00,6,2,7,0,0,11.99,52.94
2025-07-09 07:00:00,7,2,7,0,0,11.78,60.41
2025-07-09 08:00:00,8,2,7,0,0,12.27,68.24
2025-07-09 09:00:00,9,2,7,0,0,22.43,67.0
2025-07-09 10:00:00,10,2,7,0,0,23.4,50.84
2025-07-09 11:00:00,11,2,7,0,0,26.48,52.89
2025-07-09 12:00:00,12,2,7,0,0,28.59,41.52
2025-07-09 13:00:00,13,2,7,0,0,28.8,41.43
2025-07-09 14:00:00,14,2,7,0,0,26.75,47.77
2025-07-09 15:00:00,15,2,7,0,0,30.91,53.99
2025-07-09 16:00:00,16,2,7,0,0,30.44,60.06
2025-07-09 17:00:00,17,2,7,0,0,26.13,64.64
2025-07-09 18:00:00,18,2,7,0,0,26.09,76.87
2025-07-09 19:00:00,19,2,7,0,0,26.19,94.68
2025-07-09 20:00:00,20,2,7,0,0,25.02,93.29
2025-07-09 21:00:00,21,2,7,0,0,19.92,85.86
2025-07-09 22:00:00,22,2,7,0,0,19.2,75.05
2025-07-09 23:00:00,23,2,7,0,0,13.85,59.85
2025-07-10 00:00:00,0,3,7,0,0,11.87,30.9
2025-07-10 01:00:00,1,3,7,0,0,10.77,29.76
2025-07-10 02:00:00,2,3,7,0,0,11.32,32.05
2025-07-10 03:00:00,3,3,7,0,0,10.78,30.95
2025-07-10 04:00:00,4,3,7,0,0,8.07,35.9
2025-07-10 05:00:00,5,3,7,0,0,10.29,38.96
2025-07-10 06:00:00,6,3,7,0,0,14.76,52.76
2025-07-10 07:00:00,7,3,7,0,0,13.19,64.03
2025-07-10 08:00:00,8,3,7,0,0,16.91,68.8
2025-07-10 09:00:00,9,3,7,0,0,19.08,64.73
2025-07-10 10:00:00,10,3,7,0,0,22.79,57.24
2025-07-10 11:00:00,11,3,7,0,0,24.56,48.42
2025-07-10 12:00:00,12,3,7,0,0,23.91,35.95
2025-07-10 13:00:00,13,3,7,0,0,30.74,46.62
2025-07-10 14:00:00,14,3,7,0,0,30.54,50.84
2025-07-10 15:00:00,15,3,7,0,0,32.47,55.83
2025-07-10 16:00:00,16,3,7,0,0,29.85,59.77
2025-07-10 17:00:00,17,3,7,0,0,29.05,65.04
2025-07-10 18:00:00,18,3,7,0,0,25.09,74.91
2025-07-10 19:00:00,19,3,7,0,0,27.49,92.96
2025-07-10 20:00:00,20,3,7,0,0,23.73,92.51
2025-07-10 21:00:00,21,3,7,0,0,20.4,84.74
2025-07-10 22:00:00,22,3,7,0,0,21.27,70.6
2025-07-10 23:00:00,23,3,7,0,0,17.05,56.98
2025-07-11 00:00:00,0,4,7,0,0,13.56,29.9
2025-07-11 01:00:00,1,4,7,0,0,10.04,31.53
2025-07-11 02:00:00,2,4,7,0,0,8.65,30.22
2025-07-11 03:00:00,3,4,7,0,0,7.28,31.1
2025-07-11 04:00:00,4,4,7,0,0,7.61,32.44
2025-07-11 05:00:00,5,4,7,0,0,12.62,41.59
2025-07-11 06:00:00,6,4,7,0,0,13.16,56.57
2025-07-11 07:00:00,7,4,7,0,0,15.7,60.42
2025-07-11 08:00:00,8,4,7,0,0,18.83,69.96
2025-07-11 09:00:00,9,4,7,0,0,22.59,64.71
2025-07-11 10:00:00,10,4,7,0,0,23.06,54.55
2025-07-11 11:00:00,11,4,7,0,0,29.4,59.57
2025-07-11 12:00:00,12,4,7,0,0,28.67,52.99
2025-07-11 13:00:00,13,4,7,0,0,30.75,46.89
2025-07-11 14:00:00,14,4,7,0,0,27.28,40.7
2025-07-11 15:00:00,15,4,7,0,0,25.74,45.64
2025-07-11 16:00:00,16,4,7,0,0,30.64,65.89
2025-07-11 17:00:00,17,4,7,0,0,28.7,71.29
2025-07-11 18:00:00,18,4,7,0,0,25.84,84.7
2025-07-11 19:00:00,19,4,7,0,0,25.5,93.24
2025-07-11 20:00:00,20,4,7,0,0,21.67,95.01
2025-07-11 21:00:00,21,4,7,0,0,21.31,83.34
2025-07-11 22:00:00,22,4,7,0,0,20.29,70.76
2025-07-11 23:00:00,23,4,7,0,0,12.19,59.24
2025-07-12 00:00:00,0,5,7,1,0,10.43,24.39
2025-07-12 01:00:00,1,5,7,1,0,10.29,22.86
2025-07-12 02:00:00,2,5,7,1,0,12.47,24.7
2025-07-12 03:00:00,3,5,7,1,0,6.76,26.0
2025-07-12 04:00:00,4,5,7,1,0,10.26,31.89
2025-07-12 05:00:00,5,5,7,1,0,12.28,34.83
2025-07-12 06:00:00,6,5,7,1,0,15.0,47.34
2025-07-12 07:00:00,7,5,7,1,0,14.51,57.28
2025-07-12 08:00:00,8,5,7,1,0,15.59,62.48
2025-07-12 09:00:00,9,5,7,1,0,17.89,53.7
2025-07-12 10:00:00,10,5,7,1,0,19.19,47.72
2025-07-12 11:00:00,11,5,7,1,0,25.01,42.9
2025-07-12 12:00:00,12,5,7,1,0,25.53,38.23
2025-07-12 13:00:00,13,5,7,1,0,27.33,35.87
2025-07-12 14:00:00,14,5,7,1,0,29.75,37.1
2025-07-12 15:00:00,15,5,7,1,0,29.15,41.57
2025-07-12 16:00:00,16,5,7,1,0,28.02,56.95
2025-07-12 17:00:00,17,5,7,1,0,29.5,60.68
2025-07-12 18:00:00,18,5,7,1,0,29.17,76.98
2025-07-12 19:00:00,19,5,7,1,0,26.69,83.17
2025-07-12 20:00:00,20,5,7,1,0,20.05,76.4
2025-07-12 21:00:00,21,5,7,1,0,21.97,70.71
2025-07-12 22:00:00,22,5,7,1,0,15.99,62.27
2025-07-12 23:00:00,23,5,7,1,0,15.9,46.59
2025-07-13 00:00:00,0,6,7,1,0,15.03,24.43
2025-07-13 01:00:00,1,6,7,1,0,10.97,20.13
2025-07-13 02:00:00,2,6,7,1,0,10.79,24.17
2025-07-13 03:00:00,3,6,7,1,0,8.76,25.42
2025-07-13 04:00:00,4,6,7,1,0,13.53,28.37
2025-07-13 05:00:00,5,6,7,1,0,7.89,43.81
2025-07-13 06:00:00,6,6,7,1,0,12.1,45.8
2025-07-13 07:00:00,7,6,7,1,0,12.89,57.44
2025-07-13 08:00:00,8,6,7,1,0,18.07,57.78
2025-07-13 09:00:00,9,6,7,1,0,16.92,60.57
2025-07-13 10:00:00,10,6,7,1,0,21.82,46.95
2025-07-13 11:00:00,11,6,7,1,0,24.61,41.91
2025-07-13 12:00:00,12,6,7,1,0,25.7,35.99
2025-07-13 13:00:00,13,6,7,1,0,31.2,50.76
2025-07-13 14:00:00,14,6,7,1,0,26.75,39.35
2025-07-13 15:00:00,15,6,7,1,0,30.05,48.48
2025-07-13 16:00:00,16,6,7,1,0,29.64,50.85
2025-07-13 17:00:00,17,6,7,1,0,27.61,56.08
2025-07-13 18:00:00,18,6,7,1,0,25.22,62.49
2025-07-13 19:00:00,19,6,7,1,0,25.56,74.16
2025-07-13 20:00:00,20,6,7,1,0,21.58,79.43
2025-07-13 21:00:00,21,6,7,1,0,17.31,73.78
2025-07-13 22:00:00,22,6,7,1,0,16.67,66.4
2025-07-13 23:00:00,23,6,7,1,0,14.94,53.16
2025-07-14 00:00:00,0,0,7,0,0,14.02,26.36
2025-07-14 01:00:00,1,0,7,0,0,10.61,30.51
2025-07-14 02:00:00,2,0,7,0,0,14.42,32.41
2025-07-14 03:00:00,3,0,7,0,0,9.57,27.47
2025-07-14 04:00:00,4,0,7,0,0,8.46,29.83
2025-07-14 05:00:00,5,0,7,0,0,12.2,43.54
2025-07-14 06:00:00,6,0,7,0,0,16.18,52.7
2025-07-14 07:00:00,7,0,7,0,0,13.82,66.48
2025-07-14 08:00:00,8,0,7,0,0,21.16,70.09
2025-07-14 09:00:00,9,0,7,0,0,21.34,66.66
2025-07-14 10:00:00,10,0,7,0,0,21.15,56.73
2025-07-14 11:00:00,11,0,7,0,0,24.3,46.43
2025-07-14 12:00:00,12,0,7,0,0,30.14,56.04
2025-07-14 13:00:00,13,0,7,0,0,30.92,53.35
2025-07-14 14:00:00,14,0,7,0,0,31.63,53.78
2025-07-14 15:00:00,15,0,7,0,0,30.21,56.99
2025-07-14 16:00:00,16,0,7,0,0,27.15,57.89
2025-07-14 17:00:00,17,0,7,0,0,28.09,67.11
2025-07-14 18:00:00,18,0,7,0,0,27.37,79.4
2025-07-14 19:00:00,19,0,7,0,0,25.18,85.39
2025-07-14 20:00:00,20,0,7,0,0,21.83,90.06
2025-07-14 21:00:00,21,0,7,0,0,18.28,85.76
2025-07-14 22:00:00,22,0,7,0,0,20.05,74.11
2025-07-14 23:00:00,23,0,7,0,0,17.52,60.91
2025-07-15 00:00:00,0,1,7,0,0,11.09,36.1
2025-07-15 01:00:00,1,1,7,0,0,9.52,27.4
2025-07-15 02:00:00,2,1,7,0,0,11.72,31.04
2025-07-15 03:00:00,3,1,7,0,0,9.33,30.79
2025-07-15 04:00:00,4,1,7,0,0,9.81,39.91
2025-07-15 05:00:00,5,1,7,0,0,10.56,47.0
2025-07-15 06:00:00,6,1,7,0,0,12.87,52.37
