timestamp,hour_of_day,month,day_of_year,cloud_cover_pct,shortwave_radiation_wm2,direct_radiation_wm2,temperature_c,solar_generation_kw
2025-07-13 08:00:00,8,7,194,13.44,449.6,389.17,17.09,35.0
2025-07-13 09:00:00,9,7,194,10.75,650.1,580.22,23.27,51.03
2025-07-13 10:00:00,10,7,194,12.51,784.77,686.59,23.68,63.2
2025-07-13 11:00:00,11,7,194,34.86,713.4,464.73,23.58,56.88
2025-07-13 12:00:00,12,7,194,78.1,414.27,90.74,24.35,32.55
2025-07-13 13:00:00,13,7,194,53.98,574.88,264.56,27.38,46.61
2025-07-13 14:00:00,14,7,194,30.29,669.28,466.55,31.22,51.04
2025-07-13 15:00:00,15,7,194,0.0,707.11,707.11,28.96,55.51
2025-07-13 16:00:00,16,7,194,16.98,436.34,362.27,26.92,34.57
2025-07-13 17:00:00,17,7,194,20.89,218.28,172.69,29.99,18.35
2025-07-13 18:00:00,18,7,194,14.88,0.0,0.0,22.23,0.0
2025-07-13 19:00:00,19,7,194,43.66,0.0,0.0,24.15,0.0
2025-07-13 20:00:00,20,7,194,20.63,0.0,0.0,24.64,0.0
2025-07-13 21:00:00,21,7,194,21.89,0.0,0.0,21.06,0.0
2025-07-13 22:00:00,22,7,194,36.64,0.0,0.0,19.25,0.0
2025-07-13 23:00:00,23,7,194,10.66,0.0,0.0,15.97,0.0
2025-07-14 00:00:00,0,7,195,44.5,0.0,0.0,18.31,0.0
2025-07-14 01:00:00,1,7,195,42.04,0.0,0.0,9.88,0.0
2025-07-14 02:00:00,2,7,195,13.5,0.0,0.0,7.53,0.0
2025-07-14 03:00:00,3,7,195,0.0,0.0,0.0,8.9,0.0
2025-07-14 04:00:00,4,7,195,58.49,0.0,0.0,8.94,0.0
2025-07-14 05:00:00,5,7,195,17.93,0.0,0.0,13.51,0.0
2025-07-14 06:00:00,6,7,195,0.0,0.0,0.0,11.87,0.0
2025-07-14 07:00:00,7,7,195,31.56,197.56,135.21,16.97,15.33
2025-07-14 08:00:00,8,7,195,24.23,409.14,310.01,17.14,31.48
2025-07-14 09:00:00,9,7,195,2.75,692.53,673.5,18.64,55.83
2025-07-14 10:00:00,10,7,195,14.4,772.51,661.28,20.05,61.95
2025-07-14 11:00:00,11,7,195,17.86,836.52,687.1,25.01,67.41
2025-07-14 12:00:00,12,7,195,17.6,868.02,715.28,26.19,68.18
2025-07-14 13:00:00,13,7,195,11.9,879.73,775.06,29.01,70.24
2025-07-14 14:00:00,14,7,195,14.71,770.51,657.2,28.19,60.91
2025-07-14 15:00:00,15,7,195,40.35,493.11,294.13,29.3,38.32
2025-07-14 16:00:00,16,7,195,5.04,481.09,456.83,30.81,36.41
2025-07-14 17:00:00,17,7,195,19.35,221.25,178.43,26.65,17.94
2025-07-14 18:00:00,18,7,195,0.0,0.0,0.0,26.43,0.11
2025-07-14 19:00:00,19,7,195,4.39,0.0,0.0,25.88,0.0
2025-07-14 20:00:00,20,7,195,34.7,0.0,0.0,20.78,0.0
2025-07-14 21:00:00,21,7,195,50.76,0.0,0.0,21.09,0.0
2025-07-14 22:00:00,22,7,195,54.93,0.0,0.0,19.42,0.0
2025-07-14 23:00:00,23,7,195,41.18,0.0,0.0,14.49,0.0
2025-07-15 00:00:00,0,7,196,41.67,0.0,0.0,14.08,0.0
2025-07-15 01:00:00,1,7,196,70.53,0.0,0.0,12.42,0.0
2025-07-15 02:00:00,2,7,196,40.2,0.0,0.0,10.19,0.0
2025-07-15 03:00:00,3,7,196,18.24,0.0,0.0,10.91,0.0
2025-07-15 04:00:00,4,7,196,15.86,0.0,0.0,7.8,0.0
2025-07-15 05:00:00,5,7,196,23.17,0.0,0.0,10.9,0.0
2025-07-15 06:00:00,6,7,196,12.07,0.0,0.0,12.72,0.0
2025-07-15 07:00:00,7,7,196,35.11,190.66,123.71,15.72,14.64
2025-07-15 08:00:00,8,7,196,49.03,316.12,161.11,14.18,27.37
2025-07-15 09:00:00,9,7,196,44.4,471.67,262.27,17.8,37.01
2025-07-15 10:00:00,10,7,196,25.05,703.33,527.16,23.14,54.91
2025-07-15 11:00:00,11,7,196,44.04,646.87,361.98,22.44,52.35
2025-07-15 12:00:00,12,7,196,38.64,710.21,435.79,26.33,54.78
2025-07-15 13:00:00,13,7,196,29.66,751.05,528.28,25.22,58.98
2025-07-15 14:00:00,14,7,196,37.62,621.67,387.79,28.63,49.53
2025-07-15 15:00:00,15,7,196,6.46,672.87,629.43,28.88,54.5
2025-07-15 16:00:00,16,7,196,47.15,323.2,170.82,28.29,24.69
2025-07-15 17:00:00,17,7,196,11.17,237.14,210.66,28.71,18.34
2025-07-15 18:00:00,18,7,196,11.91,0.0,0.0,25.39,0.0
2025-07-15 19:00:00,19,7,196,51.1,0.0,0.0,23.3,0.0
2025-07-15 20:00:00,20,7,196,33.89,0.0,0.0,22.23,0.0
2025-07-15 21:00:00,21,7,196,59.11,0.0,0.0,20.71,0.0
2025-07-15 22:00:00,22,7,196,0.0,0.0,0.0,21.33,0.0
2025-07-15 23:00:00,23,7,196,24.38,0.0,0.0,15.07,0.0
2025-07-16 00:00:00,0,7,197,34.15,0.0,0.0,12.25,0.0
2025-07-16 01:00:00,1,7,197,70.58,0.0,0.0,9.71,0.0
2025-07-16 02:00:00,2,7,197,45.73,0.0,0.0,9.16,0.0
2025-07-16 03:00:00,3,7,197,36.16,0.0,0.0,9.93,0.0
2025-07-16 04:00:00,4,7,197,11.91,0.0,0.0,10.19,0.0
2025-07-16 05:00:00,5,7,197,17.47,0.0,0.0,14.83,0.0
2025-07-16 06:00:00,6,7,197,37.99,0.0,0.0,11.88,0.0
2025-07-16 07:00:00,7,7,197,30.69,199.25,138.11,15.13,15.13
2025-07-16 08:00:00,8,7,197,41.39,344.8,202.09,17.03,27.77
2025-07-16 09:00:00,9,7,197,26.47,566.72,416.7,15.69,44.73
2025-07-16 10:00:00,10,7,197,2.7,848.51,825.62,21.87,67.21
2025-07-16 11:00:00,11,7,197,41.08,668.32,393.77,23.06,55.16
2025-07-16 12:00:00,12,7,197,27.41,794.43,576.69,26.95,61.99
2025-07-16 13:00:00,13,7,197,60.63,526.67,207.33,27.56,42.0
2025-07-16 14:00:00,14,7,197,39.15,611.72,372.22,31.88,48.15
2025-07-16 15:00:00,15,7,197,18.3,610.06,498.42,28.21,48.45
2025-07-16 16:00:00,16,7,197,28.98,391.31,277.89,30.94,31.85
2025-07-16 17:00:00,17,7,197,33.34,194.1,129.39,31.35,16.33
2025-07-16 18:00:00,18,7,197,38.74,0.0,0.0,27.15,0.0
2025-07-16 19:00:00,19,7,197,24.53,0.0,0.0,24.68,0.0
2025-07-16 20:00:00,20,7,197,0.0,0.0,0.0,24.61,0.0
2025-07-16 21:00:00,21,7,197,30.51,0.0,0.0,20.93,0.0
2025-07-16 22:00:00,22,7,197,6.62,0.0,0.0,20.55,0.0
2025-07-16 23:00:00,23,7,197,31.66,0.0,0.0,12.93,0.0
2025-07-17 00:00:00,0,7,198,21.95,0.0,0.0,12.09,0.0
2025-07-17 01:00:00,1,7,198,68.3,0.0,0.0,11.81,0.0
2025-07-17 02:00:00,2,7,198,6.46,0.0,0.0,9.22,0.0
2025-07-17 03:00:00,3,7,198,27.6,0.0,0.0,10.71,0.0
2025-07-17 04:00:00,4,7,198,54.54,0.0,0.0,10.76,0.0
2025-07-17 05:00:00,5,7,198,36.45,0.0,0.0,9.59,0.0
2025-07-17 06:00:00,6,7,198,27.39,0.0,0.0,11.36,0.0
2025-07-17 07:00:00,7,7,198,36.26,188.43,120.1,12.99,15.29
2025-07-17 08:00:00,8,7,198,46.62,325.16,173.56,18.21,26.9
2025-07-17 09:00:00,9,7,198,18.82,607.31,493.02,19.86,49.06
2025-07-17 10:00:00,10,7,198,17.0,755.59,627.12,24.26,59.36
2025-07-17 11:00:00,11,7,198,47.78,619.82,323.69,26.9,48.48
2025-07-17 12:00:00,12,7,198,65.37,509.7,176.49,24.73,37.71
2025-07-17 13:00:00,13,7,198,69.94,459.28,138.08,29.73,35.31
2025-07-17 14:00:00,14,7,198,69.65,413.66,125.56,30.34,32.71
2025-07-17 15:00:00,15,7,198,40.84,490.5,290.16,26.64,39.11
2025-07-17 16:00:00,16,7,198,10.34,461.24,413.56,29.77,35.76
2025-07-17 17:00:00,17,7,198,17.93,224.01,183.83,26.69,19.18
2025-07-17 18:00:00,18,7,198,35.84,0.0,0.0,25.11,0.0
2025-07-17 19:00:00,19,7,198,14.29,0.0,0.0,28.47,0.0
2025-07-17 20:00:00,20,7,198,9.24,0.0,0.0,23.25,0.0
2025-07-17 21:00:00,21,7,198,30.1,0.0,0.0,19.92,0.0
2025-07-17 22:00:00,22,7,198,39.85,0.0,0.0,20.12,0.0
2025-07-17 23:00:00,23,7,198,32.29,0.0,0.0,11.44,0.0
2025-07-18 00:00:00,0,7,199,26.16,0.0,0.0,13.85,0.0
2025-07-18 01:00:00,1,7,199,33.02,0.0,0.0,10.25,0.0
2025-07-18 02:00:00,2,7,199,0.0,0.0,0.0,11.61,0.0
2025-07-18 03:00:00,3,7,199,16.51,0.0,0.0,8.83,0.0
2025-07-18 04:00:00,4,7,199,59.5,0.0,0.0,9.98,0.0
2025-07-18 05:00:00,5,7,199,31.98,0.0,0.0,9.35,0.0
2025-07-18 06:00:00,6,7,199,64.28,0.0,0.0,14.19,0.0
2025-07-18 07:00:00,7,7,199,69.76,123.41,37.32,17.18,10.37
2025-07-18 08:00:00,8,7,199,39.46,352.02,213.1,15.28,28.13
2025-07-18 09:00:00,9,7,199,0.0,707.11,707.11,16.8,55.55
2025-07-18 10:00:00,10,7,199,17.99,749.15,614.34,21.33,60.39
2025-07-18 11:00:00,11,7,199,28.27,761.13,545.97,27.75,61.95
2025-07-18 12:00:00,12,7,199,32.51,756.17,510.33,28.83,58.47
2025-07-18 13:00:00,13,7,199,25.35,782.26,583.94,28.08,60.42
2025-07-18 14:00:00,14,7,199,26.53,693.72,509.69,28.41,54.77
2025-07-18 15:00:00,15,7,199,49.93,442.3,221.46,28.75,34.87
2025-07-18 16:00:00,16,7,199,19.92,425.29,340.56,31.5,33.31
2025-07-18 17:00:00,17,7,199,34.83,191.22,124.62,28.41,13.83
2025-07-18 18:00:00,18,7,199,0.0,0.0,0.0,27.55,0.56
2025-07-18 19:00:00,19,7,199,49.8,0.0,0.0,27.2,0.0
2025-07-18 20:00:00,20,7,199,33.77,0.0,0.0,22.67,0.0
2025-07-18 21:00:00,21,7,199,43.84,0.0,0.0,19.21,0.0
2025-07-18 22:00:00,22,7,199,45.02,0.0,0.0,17.35,0.0
2025-07-18 23:00:00,23,7,199,52.0,0.0,0.0,13.41,0.0
2025-07-19 00:00:00,0,7,200,41.45,0.0,0.0,11.07,0.0
2025-07-19 01:00:00,1,7,200,55.1,0.0,0.0,9.88,0.0
2025-07-19 02:00:00,2,7,200,0.0,0.0,0.0,8.52,0.0
2025-07-19 03:00:00,3,7,200,6.5,0.0,0.0,13.18,0.0
2025-07-19 04:00:00,4,7,200,45.11,0.0,0.0,14.35,0.0
2025-07-19 05:00:00,5,7,200,3.17,0.0,0.0,10.74,0.0
2025-07-19 06:00:00,6,7,200,44.95,0.0,0.0,10.88,0.0
2025-07-19 07:00:00,7,7,200,44.29,172.85,96.29,12.67,13.54
2025-07-19 08:00:00,8,7,200,43.55,336.7,190.08,14.06,26.92
2025-07-19 09:00:00,9,7,200,82.47,269.76,47.3,21.68,22.09
2025-07-19 10:00:00,10,7,200,57.85,490.28,206.66,20.87,39.96
2025-07-19 11:00:00,11,7,200,1.72,953.46,937.06,25.26,76.25
2025-07-19 12:00:00,12,7,200,24.69,814.83,613.65,27.25,62.81
2025-07-19 13:00:00,13,7,200,13.32,869.4,753.55,29.84,68.63
2025-07-19 14:00:00,14,7,200,37.82,620.4,385.78,28.81,50.14
2025-07-19 15:00:00,15,7,200,0.0,707.11,707.11,26.36,56.87
2025-07-19 16:00:00,16,7,200,41.61,343.95,200.82,29.42,26.03
2025-07-19 17:00:00,17,7,200,19.76,220.47,176.91,25.74,18.68
2025-07-19 18:00:00,18,7,200,53.01,0.0,0.0,24.97,0.0
2025-07-19 19:00:00,19,7,200,43.82,0.0,0.0,28.92,0.0
2025-07-19 20:00:00,20,7,200,38.92,0.0,0.0,22.99,0.0
2025-07-19 21:00:00,21,7,200,25.78,0.0,0.0,20.57,0.0
2025-07-19 22:00:00,22,7,200,23.77,0.0,0.0,16.36,0.0
2025-07-19 23:00:00,23,7,200,20.62,0.0,0.0,15.87,0.0
2025-07-20 00:00:00,0,7,201,40.66,0.0,0.0,10.76,0.0
2025-07-20 01:00:00,1,7,201,28.68,0.0,0.0,13.4,0.0
2025-07-20 02:00:00,2,7,201,0.0,0.0,0.0,11.14,0.0
2025-07-20 03:00:00,3,7,201,21.45,0.0,0.0,14.52,0.0
2025-07-20 04:00:00,4,7,201,45.54,0.0,0.0,9.38,0.0
2025-07-20 05:00:00,5,7,201,36.92,0.0,0.0,10.69,0.0
2025-07-20 06:00:00,6,7,201,53.23,0.0,0.0,13.64,0.0
2025-07-20 07:00:00,7,7,201,62.68,137.16,51.19,18.82,11.35
2025-07-20 08:00:00,8,7,201,0.0,500.0,500.0,19.51,39.9
2025-07-20 09:00:00,9,7,201,2.65,693.07,674.72,19.67,54.52
2025-07-20 10:00:00,10,7,201,28.12,683.41,491.26,22.72,54.22
2025-07-20 11:00:00,11,7,201,46.77,627.08,333.78,23.87,48.92
2025-07-20 12:00:00,12,7,201,25.06,812.08,608.6,24.4,65.33
2025-07-20 13:00:00,13,7,201,4.1,936.24,897.88,30.14,73.93
2025-07-20 14:00:00,14,7,201,38.1,618.54,382.85,34.42,47.66
2025-07-20 15:00:00,15,7,201,15.38,625.57,529.38,33.02,49.55
2025-07-20 16:00:00,16,7,201,32.71,377.35,253.93,30.29,30.97
2025-07-20 17:00:00,17,7,201,0.0,258.82,258.82,30.52,19.43
2025-07-20 18:00:00,18,7,201,72.53,0.0,0.0,24.92,1.85
2025-07-20 19:00:00,19,7,201,34.36,0.0,0.0,25.26,0.0
2025-07-20 20:00:00,20,7,201,41.71,0.0,0.0,20.25,0.0
2025-07-20 21:00:00,21,7,201,31.41,0.0,0.0,18.58,0.0
2025-07-20 22:00:00,22,7,201,44.17,0.0,0.0,17.7,0.0
2025-07-20 23:00:00,23,7,201,7.73,0.0,0.0,17.14,0.0
2025-07-21 00:00:00,0,7,202,5.15,0.0,0.0,12.79,0.0
2025-07-21 01:00:00,1,7,202,11.07,0.0,0.0,15.32,0.0
2025-07-21 02:00:00,2,7,202,59.86,0.0,0.0,8.53,0.0
2025-07-21 03:00:00,3,7,202,11.89,0.0,0.0,13.64,0.0
2025-07-21 04:00:00,4,7,202,0.0,0.0,0.0,8.62,0.0
2025-07-21 05:00:00,5,7,202,39.46,0.0,0.0,11.67,0.0
2025-07-21 06:00:00,6,7,202,51.99,0.0,0.0,14.21,0.0
2025-07-21 07:00:00,7,7,202,57.67,146.88,62.18,11.79,12.75
2025-07-21 08:00:00,8,7,202,17.9,432.86,355.37,16.9,34.57
2025-07-21 09:00:00,9,7,202,50.31,440.27,218.75,19.44,36.15
2025-07-21 10:00:00,10,7,202,17.16,754.54,625.03,21.1,59.87
2025-07-21 11:00:00,11,7,202,19.07,827.78,669.93,26.46,64.7
2025-07-21 12:00:00,12,7,202,14.0,895.03,769.77,27.57,70.97
2025-07-21 13:00:00,13,7,202,61.4,521.13,201.16,30.46,40.27
2025-07-21 14:00:00,14,7,202,34.77,640.2,417.61,26.19,51.05
2025-07-21 15:00:00,15,7,202,66.26,355.69,119.99,31.58,28.86
2025-07-21 16:00:00,16,7,202,33.48,374.45,249.09,30.08,28.87
2025-07-21 17:00:00,17,7,202,38.85,183.4,112.14,28.69,13.66
2025-07-21 18:00:00,18,7,202,55.6,0.0,0.0,26.38,0.0
2025-07-21 19:00:00,19,7,202,21.77,0.0,0.0,22.95,0.0
2025-07-21 20:00:00,20,7,202,44.25,0.0,0.0,22.47,0.0
2025-07-21 21:00:00,21,7,202,27.92,0.0,0.0,20.7,0.0
2025-07-21 22:00:00,22,7,202,23.61,0.0,0.0,18.52,0.0
2025-07-21 23:00:00,23,7,202,39.75,0.0,0.0,14.83,0.0
2025-07-22 00:00:00,0,7,203,11.42,0.0,0.0,10.55,0.0
2025-07-22 01:00:00,1,7,203,4.39,0.0,0.0,11.47,0.0
2025-07-22 02:00:00,2,7,203,0.0,0.0,0.0,9.41,0.0
2025-07-22 03:00:00,3,7,203,1.91,0.0,0.0,9.25,0.0
2025-07-22 04:00:00,4,7,203,8.86,0.0,0.0,14.53,0.0
2025-07-22 05:00:00,5,7,203,35.23,0.0,0.0,9.05,0.0
2025-07-22 06:00:00,6,7,203,37.85,0.0,0.0,13.39,0.0
2025-07-22 07:00:00,7,7,203,0.57,257.71,256.24,17.07,19.11
2025-07-22 08:00:00,8,7,203,45.2,330.49,181.09,19.98,26.24
2025-07-22 09:00:00,9,7,203,46.16,462.31,248.91,19.61,36.86
2025-07-22 10:00:00,10,7,203,25.38,701.16,523.19,20.74,55.07
2025-07-22 11:00:00,11,7,203,17.16,841.64,697.25,27.83,65.78
2025-07-22 12:00:00,12,7,203,23.85,821.13,625.3,23.55,63.93
2025-07-22 13:00:00,13,7,203,63.24,507.76,186.64,26.82,41.66
2025-07-22 14:00:00,14,7,203,0.05,865.72,865.32,31.8,65.79
2025-07-22 15:00:00,15,7,203,4.58,682.81,651.52,29.84,53.22
2025-07-22 16:00:00,16,7,203,29.52,389.29,274.35,26.91,31.19
2025-07-22 17:00:00,17,7,203,15.24,229.24,194.3,27.26,18.04
2025-07-22 18:00:00,18,7,203,65.54,0.0,0.0,24.23,0.42
2025-07-22 19:00:00,19,7,203,0.0,0.0,0.0,23.46,0.0
2025-07-22 20:00:00,20,7,203,0.0,0.0,0.0,20.33,0.0
2025-07-22 21:00:00,21,7,203,19.59,0.0,0.0,18.05,0.0
2025-07-22 22:00:00,22,7,203,19.98,0.0,0.0,19.48,0.0
2025-07-22 23:00:00,23,7,203,58.71,0.0,0.0,15.14,0.0
2025-07-23 00:00:00,0,7,204,44.33,0.0,0.0,11.81,0.0
2025-07-23 01:00:00,1,7,204,36.57,0.0,0.0,13.51,0.0
2025-07-23 02:00:00,2,7,204,34.85,0.0,0.0,11.68,0.0
2025-07-23 03:00:00,3,7,204,45.0,0.0,0.0,15.98,0.0
2025-07-23 04:00:00,4,7,204,6.4,0.0,0.0,15.93,0.0
2025-07-23 05:00:00,5,7,204,12.95,0.0,0.0,11.3,0.0
2025-07-23 06:00:00,6,7,204,26.18,0.0,0.0,14.46,0.0
2025-07-23 07:00:00,7,7,204,5.48,248.18,234.57,13.42,19.83
2025-07-23 08:00:00,8,7,204,18.87,429.24,348.24,17.93,35.49
2025-07-23 09:00:00,9,7,204,24.0,579.81,440.64,20.47,45.77
2025-07-23 10:00:00,10,7,204,0.0,866.03,866.03,22.09,69.01
2025-07-23 11:00:00,11,7,204,27.61,765.9,554.43,31.45,59.51
2025-07-23 12:00:00,12,7,204,53.8,596.47,275.55,24.65,47.7
2025-07-23 13:00:00,13,7,204,50.22,602.13,299.76,30.37,46.96
2025-07-23 14:00:00,14,7,204,20.03,735.91,588.48,29.79,55.52
2025-07-23 15:00:00,15,7,204,63.57,369.98,134.79,29.62,29.06
2025-07-23 16:00:00,16,7,204,48.06,319.77,166.08,29.39,23.09
2025-07-23 17:00:00,17,7,204,23.22,213.74,164.1,27.95,16.34
2025-07-23 18:00:00,18,7,204,8.92,0.0,0.0,28.1,0.31
2025-07-23 19:00:00,19,7,204,52.76,0.0,0.0,28.05,0.0
2025-07-23 20:00:00,20,7,204,44.92,0.0,0.0,21.18,0.0
2025-07-23 21:00:00,21,7,204,47.1,0.0,0.0,19.56,0.0
2025-07-23 22:00:00,22,7,204,21.72,0.0,0.0,12.78,0.0
2025-07-23 23:00:00,23,7,204,26.11,0.0,0.0,16.31,0.0
2025-07-24 00:00:00,0,7,205,12.33,0.0,0.0,16.14,0.0
2025-07-24 01:00:00,1,7,205,18.85,0.0,0.0,12.78,0.0
2025-07-24 02:00:00,2,7,205,34.31,0.0,0.0,6.66,0.0
2025-07-24 03:00:00,3,7,205,3.62,0.0,0.0,12.03,0.0
2025-07-24 04:00:00,4,7,205,29.47,0.0,0.0,10.44,0.0
2025-07-24 05:00:00,5,7,205,36.14,0.0,0.0,7.9,0.0
2025-07-24 06:00:00,6,7,205,43.43,0.0,0.0,14.81,0.0
2025-07-24 07:00:00,7,7,205,33.36,194.06,129.31,13.2,15.07
2025-07-24 08:00:00,8,7,205,25.2,405.52,303.35,19.89,31.17
2025-07-24 09:00:00,9,7,205,49.53,444.45,224.33,22.84,35.27
2025-07-24 10:00:00,10,7,205,50.88,535.53,263.03,23.44,43.26
2025-07-24 11:00:00,11,7,205,38.24,688.92,425.5,25.21,55.1
2025-07-24 12:00:00,12,7,205,40.17,698.75,418.08,25.76,55.24
2025-07-24 13:00:00,13,7,205,27.7,765.27,553.31,25.75,62.59
2025-07-24 14:00:00,14,7,205,15.35,766.33,648.7,28.64,61.02
2025-07-24 15:00:00,15,7,205,6.74,671.35,626.08,29.25,52.21
2025-07-24 16:00:00,16,7,205,27.68,396.21,286.55,31.28,32.7
2025-07-24 17:00:00,17,7,205,0.0,258.82,258.82,30.1,19.69
2025-07-24 18:00:00,18,7,205,57.14,0.0,0.0,25.29,0.38
2025-07-24 19:00:00,19,7,205,28.66,0.0,0.0,28.48,0.0
2025-07-24 20:00:00,20,7,205,19.09,0.0,0.0,22.66,0.0
2025-07-24 21:00:00,21,7,205,48.15,0.0,0.0,18.86,0.0
2025-07-24 22:00:00,22,7,205,17.28,0.0,0.0,16.96,0.0
2025-07-24 23:00:00,23,7,205,14.15,0.0,0.0,13.64,0.0
2025-07-25 00:00:00,0,7,206,41.12,0.0,0.0,11.56,0.0
2025-07-25 01:00:00,1,7,206,9.38,0.0,0.0,11.08,0.0
2025-07-25 02:00:00,2,7,206,21.01,0.0,0.0,11.61,0.0
2025-07-25 03:00:00,3,7,206,11.95,0.0,0.0,7.75,0.0
2025-07-25 04:00:00,4,7,206,26.63,0.0,0.0,14.67,0.0
2025-07-25 05:00:00,5,7,206,13.4,0.0,0.0,8.9,0.0
2025-07-25 06:00:00,6,7,206,19.78,0.0,0.0,11.0,0.0
2025-07-25 07:00:00,7,7,206,37.93,185.2,114.96,14.92,15.77
2025-07-25 08:00:00,8,7,206,0.0,500.0,500.0,16.75,40.1
2025-07-25 09:00:00,9,7,206,45.97,463.33,250.35,17.92,37.34
2025-07-25 10:00:00,10,7,206,44.3,578.26,322.07,22.83,45.54
2025-07-25 11:00:00,11,7,206,51.47,593.05,287.81,26.05,48.95
2025-07-25 12:00:00,12,7,206,29.37,779.7,550.68,26.74,61.68
2025-07-25 13:00:00,13,7,206,0.0,965.93,965.93,25.48,77.19
2025-07-25 14:00:00,14,7,206,70.87,405.69,118.17,27.71,32.31
2025-07-25 15:00:00,15,7,206,6.6,672.1,627.74,32.28,50.72
2025-07-25 16:00:00,16,7,206,56.62,287.67,124.79,29.04,21.51
2025-07-25 17:00:00,17,7,206,16.08,227.61,191.02,28.7,18.28
2025-07-25 18:00:00,18,7,206,14.84,0.0,0.0,27.75,0.0
2025-07-25 19:00:00,19,7,206,33.66,0.0,0.0,22.48,0.0
2025-07-25 20:00:00,20,7,206,19.33,0.0,0.0,21.23,0.0
2025-07-25 21:00:00,21,7,206,13.71,0.0,0.0,19.82,0.0
2025-07-25 22:00:00,22,7,206,68.24,0.0,0.0,21.22,0.0
2025-07-25 23:00:00,23,7,206,58.61,0.0,0.0,12.38,0.0
2025-07-26 00:00:00,0,7,207,51.78,0.0,0.0,12.78,0.0
2025-07-26 01:00:00,1,7,207,0.0,0.0,0.0,10.86,0.0
2025-07-26 02:00:00,2,7,207,29.0,0.0,0.0,11.21,0.0
2025-07-26 03:00:00,3,7,207,30.21,0.0,0.0,8.87,0.0
2025-07-26 04:00:00,4,7,207,2.49,0.0,0.0,10.55,0.0
2025-07-26 05:00:00,5,7,207,27.43,0.0,0.0,8.06,0.0
2025-07-26 06:00:00,6,7,207,16.2,0.0,0.0,12.21,0.0
2025-07-26 07:00:00,7,7,207,13.65,232.33,200.62,14.83,19.13
2025-07-26 08:00:00,8,7,207,50.37,311.13,154.42,16.43,25.35
2025-07-26 09:00:00,9,7,207,18.8,607.43,493.26,21.27,49.2
2025-07-26 10:00:00,10,7,207,20.86,730.52,578.12,22.08,58.58
2025-07-26 11:00:00,11,7,207,24.09,791.44,600.82,27.13,62.28
2025-07-26 12:00:00,12,7,207,28.12,789.13,567.26,27.5,63.07
2025-07-26 13:00:00,13,7,207,7.27,913.27,846.9,25.75,71.2
2025-07-26 14:00:00,14,7,207,33.46,648.72,431.68,26.93,51.55
2025-07-26 15:00:00,15,7,207,15.84,623.12,524.44,35.11,47.16
2025-07-26 16:00:00,16,7,207,39.44,352.09,213.22,25.74,28.49
2025-07-26 17:00:00,17,7,207,32.25,196.21,132.92,27.46,16.77
2025-07-26 18:00:00,18,7,207,31.53,0.0,0.0,25.7,0.53
2025-07-26 19:00:00,19,7,207,36.35,0.0,0.0,24.19,0.0
2025-07-26 20:00:00,20,7,207,70.45,0.0,0.0,23.32,0.0
2025-07-26 21:00:00,21,7,207,15.19,0.0,0.0,19.2,0.0
2025-07-26 22:00:00,22,7,207,19.33,0.0,0.0,15.65,0.0
2025-07-26 23:00:00,23,7,207,47.51,0.0,0.0,14.68,0.0
2025-07-27 00:00:00,0,7,208,45.33,0.0,0.0,8.7,0.0
2025-07-27 01:00:00,1,7,208,10.93,0.0,0.0,11.34,0.0
2025-07-27 02:00:00,2,7,208,59.09,0.0,0.0,11.37,0.0
2025-07-27 03:00:00,3,7,208,16.05,0.0,0.0,6.91,0.0
2025-07-27 04:00:00,4,7,208,0.0,0.0,0.0,6.97,0.0
2025-07-27 05:00:00,5,7,208,32.15,0.0,0.0,11.88,0.0
2025-07-27 06:00:00,6,7,208,35.31,0.0,0.0,13.69,0.0
2025-07-27 07:00:00,7,7,208,32.41,195.91,132.42,15.19,15.63
2025-07-27 08:00:00,8,7,208,34.26,371.52,244.23,18.97,29.93
2025-07-27 09:00:00,9,7,208,6.24,674.0,631.92,20.23,53.77
2025-07-27 10:00:00,10,7,208,13.42,778.85,674.33,24.54,62.11
2025-07-27 11:00:00,11,7,208,39.38,680.61,412.56,25.31,55.3
2025-07-27 12:00:00,12,7,208,39.2,706.0,429.24,31.48,54.71
2025-07-27 13:00:00,13,7,208,24.51,788.35,595.1,28.19,62.04
2025-07-27 14:00:00,14,7,208,1.33,857.38,845.98,27.04,67.52
2025-07-27 15:00:00,15,7,208,1.08,701.39,693.82,30.35,53.95
2025-07-27 16:00:00,16,7,208,0.0,500.0,500.0,28.48,39.88
2025-07-27 17:00:00,17,7,208,28.87,202.77,144.23,28.59,16.49
2025-07-27 18:00:00,18,7,208,14.38,0.0,0.0,29.48,0.83
2025-07-27 19:00:00,19,7,208,62.14,0.0,0.0,27.88,0.0
2025-07-27 20:00:00,20,7,208,56.22,0.0,0.0,23.43,0.0
2025-07-27 21:00:00,21,7,208,29.79,0.0,0.0,20.66,0.0
2025-07-27 22:00:00,22,7,208,54.39,0.0,0.0,15.05,0.0
2025-07-27 23:00:00,23,7,208,21.2,0.0,0.0,16.1,0.0
2025-07-28 00:00:00,0,7,209,35.81,0.0,0.0,11.85,0.0
2025-07-28 01:00:00,1,7,209,33.27,0.0,0.0,11.19,0.0
2025-07-28 02:00:00,2,7,209,1.26,0.0,0.0,9.94,0.0
2025-07-28 03:00:00,3,7,209,68.35,0.0,0.0,7.92,0.0
2025-07-28 04:00:00,4,7,209,11.39,0.0,0.0,13.82,0.0
